"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","slab"
"1991",344805,"Tambor Grande","Nicaragua","Caldera",NA,NA,"México and Central America","Nicaragua",10.97,-84.08,648,NA,"Subduction zone / Intermediate crust (15-25 km)","Pleistocene",NA,NA,NA,"sam"
"1992",345800,"Chopo, Cerro","Costa Rica","Pyroclastic cone",NA,NA,"México and Central America","Costa Rica",10.472,-85.07,402,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1993",345801,"Tilaran, Cerro","Costa Rica","Shield",NA,NA,"México and Central America","Costa Rica",10.451,-84.978,634,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1994",345802,"Perdidos, Los","Costa Rica","Caldera",NA,NA,"México and Central America","Costa Rica",10.403,-84.675,1357,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1995",345803,"Poco Sol, Laguna","Costa Rica","Explosion crater(?)",NA,NA,"México and Central America","Costa Rica",10.35,-84.67,789,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1996",345804,"San Miguel, Cerro","Costa Rica","Lava dome",NA,NA,"México and Central America","Costa Rica",10.022,-84.708,414,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1997",345805,"Mercedes, Cerro las","Costa Rica","Pyroclastic cone",NA,NA,"México and Central America","Costa Rica",10.97,-84.35,190,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1998",345806,"Negro, Cerro","Costa Rica","Shield",NA,NA,"México and Central America","Costa Rica",10.462,-83.855,136,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"1999",345807,"Colorado, Lomas de","Costa Rica","Shield(s)",NA,NA,"México and Central America","Costa Rica",10.658,-83.721,229,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"2000",345808,"Tortuguero","Costa Rica","Pyroclastic cone",NA,NA,"México and Central America","Costa Rica",10.586,-83.53,119,NA,"Unknown","Pleistocene",NA,NA,NA,"sam"
"2001",345809,"Sierpe, Lomas de","Costa Rica","Shield(s)",NA,NA,"México and Central America","Costa Rica",10.376,-83.545,311,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"2002",345810,"Durika","Costa Rica","Lava dome(s)",NA,NA,"México and Central America","Costa Rica",9.374,-83.302,3257,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"2003",346800,"Tisingal","Panama","Stratovolcano",NA,NA,"México and Central America","Panama",8.88,-82.67,2986,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"2004",346801,"Yeguada, La","Panama","Stratovolcano",NA,NA,"México and Central America","Panama",8.47,-80.82,1297,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"sam"
"2005",351001,"San Diego","Colombia","Maar",NA,NA,"South America","Colombia",5.65,-74.961,1163,NA,"","Pleistocene",16.9090766906738,-90.1925811767578,78.5301361083984,"sam"
"2006",351002,"Escondido, El","Colombia","Lava dome",NA,NA,"South America","Colombia",5.514,-75.043,1620,NA,"","Pleistocene",18.6543102264404,-94.259521484375,77.8561859130859,"sam"
"2007",351800,"Santa Rosa","Colombia","Shield",NA,NA,"South America","Colombia",4.8,-75.458,4584,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",29.2570705413818,-120.336410522461,59.7564888000488,"sam"
"2008",351801,"Quindio, Nevado del","Colombia","Stratovolcano",NA,NA,"South America","Colombia",4.701,-75.386,4756,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",31.2805137634277,-128.1220703125,59.9761695861816,"sam"
"2009",351807,"Unnamed","Colombia","Volcanic field",NA,NA,"South America","Colombia",2.2,-76.03,2500,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",36.7858619689941,-177.487411499023,17.8557834625244,"sam"
"2010",351808,"San Augustín-Isnos","Colombia","Volcanic field",NA,NA,"South America","Colombia",1.92,-76.23,1900,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",35.3543701171875,-170.043334960938,22.3587551116943,"sam"
"2011",351809,"Cutanga","Colombia","Unknown",NA,NA,"South America","Colombia",1.83,-76.45,4300,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",33.1943778991699,-157.661819458008,26.2951946258545,"sam"
"2012",351810,"Animas","Colombia","Stratovolcano",NA,NA,"South America","Colombia",1.568,-76.857,4180,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",29.7745361328125,-143.414459228516,33.7628173828125,"sam"
"2013",352800,"Yanaurcu de Pinan","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.484,-78.329,4535,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",19.6125831604004,-105.272323608398,25.0798263549805,"sam"
"2014",352801,"Pilavo","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.526,-78.365,4254,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",20.0651798248291,-103.199501037598,26.2722873687744,"sam"
"2015",352802,"Cotacachi","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.364,-78.351,4939,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",18.731876373291,-106.556640625,24.0036602020264,"sam"
"2016",352803,"Cusin","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.127,-78.154,3989,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",17.747652053833,-116.382286071777,18.3112163543701,"sam"
"2017",352804,"Chalpatan","Ecuador","Caldera",NA,NA,"South America","Ecuador",0.711,-77.784,3624,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",22.7564945220947,-123.088531494141,21.7473735809326,"sam"
"2018",352805,"Chiltazon","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.687,-78.021,3967,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.5865898132324,-113.907615661621,23.5644187927246,"sam"
"2019",352806,"Iguan","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",0.621,-78.007,3870,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.2187690734863,-115.693733215332,21.7917747497559,"sam"
"2020",352807,"Pambamarca","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.076,-78.207,4076,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.9203433990479,-117.125282287598,18.8772163391113,"sam"
"2021",352808,"Casitagua","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.036,-78.48,3501,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.3821506500244,-107.783790588379,22.2072296142578,"sam"
"2022",352809,"Puntas, Cerro","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.174,-78.2,4348,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.8605327606201,-118.036521911621,18.9713897705078,"sam"
"2023",352810,"Ilalo","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.259,-78.418,3185,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.9926443099976,-112.429153442383,19.4376182556152,"sam"
"2024",352811,"Pasochoa","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.462,-78.478,4199,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.8714904785156,-112.432220458984,17.299186706543,"sam"
"2025",352812,"Pan de Azucar","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.43,-77.72,3482,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",20.9395904541016,-138.364929199219,20.1089706420898,"sam"
"2026",352813,"Sincholagua","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.534,-78.371,4893,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.6790294647217,-116.685668945312,17.266637802124,"sam"
"2027",352814,"Ruminahui","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.578,-78.504,4712,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.0253639221191,-112.976547241211,15.7367963790894,"sam"
"2028",352815,"Corazon","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.528,-78.658,4786,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.2310438156128,-108.079147338867,15.7095279693604,"sam"
"2029",352816,"Santa Cruz","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-0.648,-78.631,3945,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.4425296783447,-109.480545043945,13.8676567077637,"sam"
"2030",352817,"Putzalagua","Ecuador","Lava dome",NA,NA,"South America","Ecuador",-0.962,-78.56,3512,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.6144237518311,-113.550964355469,8.55309104919434,"sam"
"2031",352818,"Sagoatoa","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-1.151,-78.666,4153,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.2689876556396,-110.914047241211,3.104567527771,"sam"
"2032",352819,"Llimpi","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-1.381,-78.572,3732,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.8760929107666,-114.089416503906,354.051574707031,"sam"
"2033",352820,"Puyo","Ecuador","Pyroclastic cone(s)",NA,NA,"South America","Ecuador",-1.459,-77.917,1072,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",18.9268989562988,-136.41145324707,339.110168457031,"sam"
"2034",352821,"Carihuairazo","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-1.404,-78.75,5102,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.8977851867676,-108.077796936035,354.134552001953,"sam"
"2035",352822,"Igualata","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-1.49,-78.639,4430,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",16.4515018463135,-111.422660827637,349.583648681641,"sam"
"2036",352823,"Calpi","Ecuador","Tuff cone(s)",NA,NA,"South America","Ecuador",-1.634,-78.728,3215,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",15.7891693115234,-107.16397857666,343.089447021484,"sam"
"2037",352824,"Altar","Ecuador","Stratovolcano",NA,NA,"South America","Ecuador",-1.67,-78.42,5321,NA,"Unknown","Pleistocene",17.4299297332764,-116.597999572754,335.6435546875,"sam"
"2038",352826,"Chalupas","Ecuador","Caldera",NA,NA,"South America","Ecuador",-0.804,-78.3,4812,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",17.9580154418945,-121.449615478516,14.2667808532715,"sam"
"2039",354801,"Huambutillo-Rumicola","Peru","Unknown",NA,NA,"South America","Peru",-13.58,-71.72,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",26.7664413452148,-120.221282958984,342.484741210938,"sam"
"2040",354802,"Firura, Nevados","Peru","Stratovolcano(es)",NA,NA,"South America","Peru",-15.23,-72.63,5498,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",7.13134527206421,-88.5191802978516,340.169982910156,"sam"
"2041",354803,"Solimana","Peru","Stratovolcano",NA,NA,"South America","Peru",-15.4,-72.9,6093,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",8.57383728027344,-84.1541900634766,312.424621582031,"sam"
"2042",354804,"Purupuruni, Cerros","Peru","Lava dome(s)",NA,NA,"South America","Peru",-17.32,-69.9,5315,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",23.6486415863037,-112.361587524414,312.997985839844,"sam"
"2043",355060,"Ollague","Chile-Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-21.3,-68.18,5868,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.9908180236816,-107.908996582031,349.700134277344,"sam"
"2044",355065,"Inacalari","Chile-Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-21.981,-68.071,5618,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",22.1273555755615,-107.793975830078,351.195495605469,"sam"
"2045",355140,"Copiapo","Chile","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-27.3,-69.13,6052,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",5.54528760910034,-88.4705352783203,358.535827636719,"sam"
"2046",355805,"Lexone","Chile","Lava dome(s)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-17.87,-69.48,5340,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",22.4630126953125,-109.946823120117,326.269317626953,"sam"
"2047",355806,"Anallajsi, Nevado","Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-17.92,-68.92,5750,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",27.0373439788818,-132.390960693359,333.324798583984,"sam"
"2048",355807,"Pucara, Cerro","Bolivia","Volcanic field",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-16.236,-69.471,4080,NA,"Unknown","Pleistocene",35.6278839111328,-183.263229370117,300.723541259766,"sam"
"2049",355808,"Patilla Pata","Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.05,-69.03,5300,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",25.6730289459229,-123.611099243164,333.074676513672,"sam"
"2050",355809,"Sajama, Nevado del","Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.1,-68.88,6542,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",27.1264038085938,-129.481750488281,334.999481201172,"sam"
"2051",355810,"Larancagua, Volcan","Chile","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.02,-69.08,5580,NA,"Unknown","Pleistocene",25.2496509552002,-122.188163757324,332.243347167969,"sam"
"2052",355811,"Caquena","Chile","Lava dome(s)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.07,-69.22,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",23.7868957519531,-115.326110839844,331.297546386719,"sam"
"2053",355812,"Vilacollo","Chile","Pyroclastic cone(s)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.241,-69.307,4688,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",22.4635066986084,-108.257873535156,331.984191894531,"sam"
"2054",355813,"Acotango","Chile-Bolivia","Stratovolcano(es)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.37,-69.05,6052,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",24.5709667205811,-115.605262756348,334.668884277344,"sam"
"2055",355814,"Arintica","Chile","Stratovolcano(es)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.75,-69.05,5597,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",23.239917755127,-107.748100280762,336.217864990234,"sam"
"2056",355815,"Rochaculla-Inca Camacha","Bolivia","Stratovolcano(es)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-18.8,-68.3,5300,NA,"Unknown","Pleistocene",31.7126560211182,-146.025726318359,341.876220703125,"sam"
"2057",355817,"Tatajachura, Cerro","Chile","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-19.5,-69.12,5240,NA,"Unknown","Pleistocene",20.1949844360352,-92.6008453369141,339.845672607422,"sam"
"2058",355818,"Cariquima, Cerro","Chile","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-19.55,-68.68,5365,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",25.1448574066162,-109.250022888184,339.805053710938,"sam"
"2059",355819,"Porquesa","Chile","Lava dome(s)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-19.958,-68.73,5190,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.4304313659668,-100.677742004395,341.432830810547,"sam"
"2060",355820,"Napa, Cerro","Chile","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-20.52,-68.68,5145,NA,"Unknown","Pleistocene",18.2210903167725,-96.1344528198242,346.408081054688,"sam"
"2061",355821,"Ocana","Bolivia","Stratovolcano",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-20.58,-68.45,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",21.0702896118164,-103.852439880371,345.749053955078,"sam"
"2062",355822,"Copa, Cerro","Chile","Stratovolcano(es)",NA,NA,"South America","Northern Chile, Bolivia and Argentina",-20.63,-68.45,5330,NA,"Unknown","Pleistocene",20.7472248077393,-103.337730407715,346.186096191406,"sam"
